instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,7.995199997,space,7.972800003,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,7.995599998,10.9954,k,2.975600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,11.0131,98.1648,l,7.133399994,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,98.1655,102.8483,j,4.667800003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,102.8485,107.4656,y,4.599400002,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4797,120.5649,1,1,8.054099998,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5668,128.5157,3,0,2.917599998,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5182,137.3991,3,0,3.849300003,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4019,148.9495,1,0,6.516699997,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.9517,164.8671,2,0,10.8851,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motivos románticos y financieros,1,,,,,
,,,,,B11PRETR,2025-02-14_12h42.11.909,listening1_tdcs_pre,2024.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.8675,167.7173,space,1.329199997,
