instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
9.99985E-05,7.932099998,space,7.922599998,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,7.932400002,12.5822,k,4.619900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,12.6054,191.9044,l,99.2696,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,191.9048,194.6548,j,2.729200005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,194.6549,198.3379,y,3.665300003,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3477,206.3054,2,1,2.922800003,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.3076,217.8719,1,1,6.533399994,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.8739,226.4714,2,1,3.554,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.4741,235.2392,1,1,3.724799995,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2413,246.1895,1,1,5.917,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A02POSTSH,2024-10-24_09h37.52.624,listening2_tdcs_post,2024.2.2,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.19,248.7893,space,1.068700005,
