instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,8.596099998,space,8.5735,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,8.596399994,10.8628,k,2.234400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,10.8843,191.4354,l,100.5214,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,191.4363,195.4509,j,3.989,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,195.4513,198.4353,y,2.964800003,,,,,,,,,,,,,,,,,,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.4441,205.6191,3,0,2.138400002,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.6218,213.2854,1,1,2.622799995,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2883,221.9016,2,1,3.570399994,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9041,230.6029,1,1,3.682300003,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6051,237.6865,1,1,2.038700005,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,B02POSTSH,2024-10-27_15h12.58.887,listening2_tdcs_post,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.6868,241.3028,space,2.087699997,
