instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,9.2585,space,9.236599998,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,9.259200005,12.3748,k,3.087400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,12.3931,192.1644,l,99.7528,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,192.1655,194.3308,j,2.137800003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,194.3309,197.3298,y,2.970199997,,,,,,,,,,,,,,,,,,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.339,205.4817,2,1,3.117700005,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4844,216.7814,2,0,6.254899994,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.7846,230.4985,2,1,8.671599998,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.5015,237.2153,1,0,1.671200005,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.2178,246.2646,3,0,4.005399994,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,B07POSTSH,2024-11-18_10h30.56.097,listening2_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.265,250.1162,space,2.328699997,
