instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
9.99985E-05,8.970900002,space,8.960099998,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,8.971400002,10.8709,k,1.870099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,10.8875,190.6937,l,99.7904,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,190.6943,193.7106,j,2.9955,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,193.7107,196.393,y,2.653099998,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.4012,203.6449,2,1,2.2155,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.648,221.6781,3,0,13.0023,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.6805,231.5948,3,0,4.883699997,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.5974,239.6618,1,1,3.022100006,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.664,250.6122,2,0,5.904,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,J04PRETR,2025-02-18_15h32.12.673,listening2_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.6126,253.5618,space,1.42,
